transaction_id,customer_name,email,total_amount,product_name,price,total_sold,revenue_generated,payment_method,transaction_date,store_location,category,discount_applied,delivery_status,customer_rating,return_requested,customer_segment,coupon_used,profit
TXN-3382,Patricia Zamora,james58@morris.com,2471.48,Power Bank,475.75,5,2378.75,PayPal,28-01-2024 05:51,Bangalore,Electronics,,Cancelled,1,No,Loyal,No,0
TXN-3383,Sherri Little,isaac75@myers.com,429.41,Broom,418.43,,418.43,,22-10-2025 11:39,Chennai,Household,20,Cancelled,5,No,Premium,No,418.43
TXN-3384,Kimberly Thomas,david68@smith-lopez.com,3656.67,Notebook,726.7,5,3633.5,UPI,18-10-2025 20:26,Pune,Stationery,25,,3,No,,No,0
TXN-3385,Timothy Pierce PhD,josephjarvis@hotmail.com,2743.1,Router,530.7,5,2653.5,Debit Card,12-11-2024 10:56,Chennai,Electronics,15,Cancelled,,No,,No,0
TXN-3386,Karen Hughes,herbertward@williams.com,3256.61,Leather Wallet,640.44,5,3202.2,Credit Card,20-01-2024 16:07,Chennai,Fashion,15,Pending,5,No,New,Yes,0
TXN-3387,Debra Bowers,billkeller@gmail.com,1977.05,Smartphone,649.57,3,1948.71,Cash,05-11-2023 20:37,Chennai,Electronics,,Cancelled,2,No,,Yes,0
TXN-3388,William Ball,oallen@hotmail.com,515.45,Sneakers,108.3,4,433.2,Cash,09-02-2025 01:57,Mumbai,Fashion,5,Pending,3,No,Loyal,No,0
TXN-3389,Debra Tran,andrewsilva@jackson.com,3352.51,Wall Clock,658.72,5,3293.6,Debit Card,22-12-2024 23:07,,Home Decor,0,,,No,,Yes,0
TXN-3390,Tiffany Davis,pmartinez@yahoo.com,1082.46,Pasta Pack,355.37,3,1066.11,Debit Card,17-04-2024 20:08,Delhi,Groceries,25,Delivered,1,Yes,New,Yes,0
TXN-3391,Leonard Mcclain,daniel34@riley-greene.biz,945.13,Mop,432.83,2,865.66,,09-10-2024 18:00,Hyderabad,Household,15,Delivered,,No,Regular,Yes,0
TXN-3392,Brian Miller,yhernandez@hotmail.com,1456.91,LED Lamp,276.71,5,1383.55,UPI,03-06-2025 06:50,Hyderabad,Furniture,15,Pending,2,No,,No,0
TXN-3393,Joshua Nelson,hclarke@yahoo.com,2313.87,Perfume,743,3,2229,Debit Card,05-07-2024 08:53,Mumbai,Beauty,25,Pending,2,No,Premium,No,0
TXN-3394,Jordan Hughes,nathanwarner@hotmail.com,61.22,Candles Set,23.78,2,47.56,,09-08-2025 06:34,Chennai,Home Decor,,Delivered,1,Yes,Loyal,Yes,0
TXN-3395,Jamie French,leonsullivan@espinoza.biz,835.75,Jacket,373.01,2,746.02,Debit Card,06-02-2025 13:49,Chennai,Fashion,,Delivered,2,No,New,No,0
TXN-3396,Toni Parks,chavezlauren@armstrong-ward.com,2807.83,Wall Clock,690.11,4,2760.44,Debit Card,13-11-2024 13:00,Delhi,Home Decor,5,,,No,Loyal,Yes,0
TXN-3397,Jeremy Coleman,michael45@yahoo.com,2735.03,Handbag,681.96,4,2727.84,UPI,03-11-2024 21:21,Pune,Accessories,,,5,No,New,Yes,0
TXN-3398,Daniel Richards,wernermichael@davis.com,1728.51,Detergent,410.97,4,1643.88,PayPal,18-02-2025 05:42,Pune,Household,25,Pending,,Yes,,No,0
TXN-3399,Amber Miller,jhernandez@yahoo.com,1258.08,Keyboard,308.35,4,1233.4,UPI,01-06-2024 12:45,Kolkata,Electronics,30,Cancelled,2,No,New,Yes,0
TXN-3400,Charlotte Ortiz,hallchristopher@armstrong.com,2033.62,Handbag,484.34,4,1937.36,,09-06-2024 02:07,Pune,Accessories,5,,,Yes,Loyal,No,0
TXN-3401,Teresa Jacobson,mortonjames@jones.com,345.66,Planner,294.02,1,294.02,,16-12-2024 22:30,Jaipur,Stationery,30,Delivered,4,No,New,Yes,0
TXN-3402,Joel Hodges,amandalopez@nguyen.com,949.29,Perfume,299.61,3,898.83,Debit Card,30-11-2024 20:29,Pune,Beauty,15,Delivered,4,No,Regular,Yes,0
TXN-3403,Kathryn Jacobson,garyharrison@gmail.com,1151,Coffee Maker,568.61,2,1137.22,,04-05-2024 02:42,,Home Appliances,0,,1,No,New,No,0
TXN-3404,Sandra Berry,lsanchez@hotmail.com,997.82,Ergonomic Chair,241.59,4,966.36,Debit Card,22-01-2024 13:07,Pune,Furniture,30,Cancelled,2,No,Regular,Yes,0
TXN-3405,Carla Obrien,mcgrathderek@murray-lindsey.biz,2569.94,Coffee Maker,500.55,5,2502.75,,29-12-2024 15:31,Bangalore,Home Appliances,20,,4,Yes,Premium,Yes,0
TXN-3406,Jennifer Warren,hwalton@yahoo.com,497.48,Yoga Mat,486.08,1,486.08,Credit Card,06-03-2024 20:02,Chennai,Sportswear,10,Delivered,4,No,New,No,0
TXN-3407,Kathryn Ballard,greenemichael@wilson-strong.biz,289.64,Dumbbell Set,130.65,2,261.3,Credit Card,16-08-2024 04:59,Kolkata,Sportswear,10,Cancelled,,Yes,,No,0
TXN-3408,Alexander Freeman,ryanlittle@cole.com,651.81,Smart Refrigerator,321.11,2,642.22,Debit Card,16-03-2025 08:27,Bangalore,Home Appliances,15,Cancelled,5,No,Loyal,Yes,0
TXN-3409,Jennifer Thomas,zking@marquez-watson.com,221.14,Olive Oil,148.36,1,148.36,Debit Card,23-10-2024 01:24,Mumbai,Groceries,5,,2,Yes,New,No,0
TXN-3410,Tyler Sanchez,phillipsbrian@blankenship-eaton.biz,717.73,Laundry Basket,641.08,,641.08,PayPal,28-12-2023 21:13,,Household,30,,,No,New,No,641.08
TXN-3411,Heather Hunt,villamisty@yahoo.com,620.99,Curtains,577.5,,577.5,UPI,20-12-2023 19:56,,Home Decor,30,Pending,5,No,Premium,Yes,577.5
TXN-3412,Corey Weeks,gaydustin@hoffman.net,288.98,Leather Wallet,68,3,204,Credit Card,12-08-2024 13:47,Hyderabad,Fashion,30,,3,No,Regular,No,0
TXN-3413,Jamie Lindsey,christy45@gmail.com,192.46,Detergent,166.98,1,166.98,,12-07-2025 12:47,Bangalore,Household,,Pending,,No,Loyal,Yes,0
TXN-3414,Barbara Gonzales,cgallagher@hotmail.com,136.73,Ergonomic Chair,22.94,2,45.88,UPI,25-06-2025 12:14,Jaipur,Furniture,30,,,No,New,Yes,0
TXN-3415,Nicole Hunter,trivera@simon-reid.com,141.34,Olive Oil,113.03,1,113.03,Debit Card,16-02-2024 15:54,Delhi,Groceries,20,Cancelled,1,No,Loyal,No,0
TXN-3416,Christina Jensen,crobinson@yahoo.com,760.8,Smartphone,698.97,1,698.97,UPI,07-11-2023 14:43,,Electronics,,Delivered,4,Yes,New,No,0
TXN-3417,Cheyenne Hudson,ronaldcarroll@gmail.com,1296.61,Yoga Mat,255.17,5,1275.85,Credit Card,29-10-2023 15:27,Bangalore,Sportswear,,Delivered,1,No,Premium,No,0
TXN-3418,Carla Johnson DDS,taylorzavala@snyder.com,1256.52,Laundry Basket,303.3,4,1213.2,PayPal,19-02-2025 06:50,Jaipur,Household,25,Cancelled,3,No,Regular,No,0
TXN-3419,Jacqueline Harrison,crystal58@gmail.com,506.7,Wall Clock,107.41,4,429.64,Cash,30-03-2025 20:41,,Home Decor,0,Delivered,2,No,New,No,0
TXN-3420,Michelle Meyer,jeremyjohnson@yahoo.com,618.23,Organic Soap,587.85,,587.85,Debit Card,27-05-2024 14:51,Pune,Groceries,5,,3,No,Premium,Yes,587.85
TXN-3421,Jordan Porter,cranekevin@yahoo.com,522.08,Wireless Mouse,249.3,2,498.6,PayPal,19-01-2024 22:08,Pune,Electronics,30,Pending,4,No,,No,0
TXN-3422,Kristen Richard,stevenhernandez@terry.com,30.97,Leather Wallet,10.45,1,10.45,Credit Card,13-09-2024 17:09,Chennai,Fashion,,Delivered,2,No,Premium,No,0
TXN-3423,Jennifer Rivera,franciscoolson@jones.biz,148.91,Detergent,100.25,,100.25,UPI,08-09-2024 11:52,Kolkata,Household,,Cancelled,5,No,,No,100.25
TXN-3424,Brittany Kennedy,sharon14@tucker.biz,1581.74,Pen Set,508.9,3,1526.7,,28-01-2025 05:53,,Stationery,20,Pending,2,Yes,Loyal,No,0
TXN-3425,Jeffrey Young,matthewharper@bennett.com,1379.75,Perfume,269.24,5,1346.2,,22-02-2024 17:57,Hyderabad,Beauty,0,,3,Yes,Premium,No,0
TXN-3426,Katherine Davis,smithgregory@carter.com,1442.97,T-shirt,677.15,2,1354.3,Debit Card,29-03-2025 13:06,Jaipur,Fashion,10,Delivered,,No,,No,0
TXN-3427,Amanda Orozco,williamsbrandi@gmail.com,2445.18,Baby Stroller,596.59,4,2386.36,UPI,17-02-2025 09:27,Delhi,Baby Products,15,Pending,5,No,Regular,No,0
TXN-3428,Thomas Clarke,lrodriguez@yahoo.com,1436.19,Smart Refrigerator,354.14,4,1416.56,Cash,18-02-2025 05:25,Mumbai,Home Appliances,25,Cancelled,1,No,Premium,No,0
TXN-3429,Andrea Salazar,fordmelissa@schneider.net,3032.86,Detergent,742.99,4,2971.96,Cash,11-01-2024 20:42,Hyderabad,Household,15,Cancelled,2,No,Premium,No,0
TXN-3430,Danny Campbell MD,heatherpatrick@yahoo.com,2452.85,Running Shoes,482.41,5,2412.05,Credit Card,27-11-2024 11:01,Delhi,Sportswear,5,Delivered,,Yes,Premium,No,0
TXN-3431,Matthew Briggs,lauraboone@hotmail.com,492.96,Toy Car,399.19,1,399.19,,08-07-2024 21:20,Bangalore,Baby Products,0,Delivered,,Yes,Regular,Yes,0
TXN-3432,Joel Warner,brownnancy@rodriguez.com,2430.84,Lipstick,787.12,3,2361.36,,22-02-2024 04:32,Kolkata,Beauty,5,Delivered,2,No,New,Yes,0
TXN-3433,Diane Cook,jennifergraham@gmail.com,895.97,Wireless Mouse,797.09,1,797.09,PayPal,20-10-2025 10:59,Mumbai,Electronics,15,Pending,4,No,Regular,No,0
TXN-3434,Terri Arnold,pauladouglas@yahoo.com,1212.96,Wall Clock,240.23,5,1201.15,PayPal,27-02-2024 18:50,Chennai,Home Decor,10,Delivered,4,No,New,Yes,0
TXN-3435,Gregory Williams,flopez@yahoo.com,3129.63,Smartphone,623.1,5,3115.5,PayPal,23-03-2025 13:02,Pune,Electronics,20,Delivered,4,No,Premium,No,0
TXN-3436,Rachel Huffman,lisamcgee@hotmail.com,2045.74,Pasta Pack,650.11,3,1950.33,UPI,21-09-2024 06:02,Chennai,Groceries,30,,2,No,New,Yes,0
TXN-3437,Tina Walton,boothfrank@perry-tucker.com,394.17,Jacket,374.42,,374.42,Credit Card,21-02-2024 06:56,Mumbai,Fashion,5,Pending,1,No,Premium,Yes,374.42
TXN-3438,Charles Hunt,rebecca26@gmail.com,769.81,Vacuum Cleaner,233.16,3,699.48,PayPal,18-06-2025 22:45,Pune,Home Appliances,,,4,Yes,,No,0
TXN-3439,Isaac Cooper,aaron78@gmail.com,273.94,Wall Clock,249.01,,249.01,Cash,10-04-2024 03:22,,Home Decor,25,Pending,4,Yes,New,Yes,249.01
TXN-3440,Michael Hodge,lpreston@hotmail.com,146.38,Smart Refrigerator,34.79,3,104.37,Cash,17-10-2025 21:33,Jaipur,Home Appliances,30,Cancelled,4,Yes,New,No,0
TXN-3441,Jessica Dodson,lmaynard@roberts.com,2738.17,Toy Car,530.14,5,2650.7,Debit Card,13-07-2024 13:06,Mumbai,Baby Products,10,Cancelled,4,Yes,Loyal,No,0
TXN-3442,Kevin Hanna,,114.2,Ergonomic Chair,43.2,2,86.4,PayPal,15-10-2025 04:31,Jaipur,Furniture,20,Pending,,Yes,Loyal,Yes,0
TXN-3443,Kevin Cole,montoyaelizabeth@hotmail.com,546.49,4K Smart TV,508.91,,508.91,PayPal,13-05-2024 14:26,Kolkata,Electronics,25,Delivered,1,No,,Yes,508.91
TXN-3444,Aaron Perez,aallen@williams-jones.com,194.34,Leather Wallet,126.77,,126.77,,17-12-2024 22:48,,Fashion,20,,5,No,,No,126.77
TXN-3445,Kimberly Butler,crawfordbetty@hotmail.com,434.63,Yoga Mat,353.6,,353.6,Cash,25-03-2025 20:12,,Sportswear,20,,1,No,New,Yes,353.6
TXN-3446,Penny Wyatt,gregory30@hotmail.com,525.64,Baby Stroller,475.56,1,475.56,Cash,26-09-2024 19:21,Jaipur,Baby Products,15,Cancelled,5,Yes,Loyal,No,0
TXN-3447,Matthew Potts,andersonkara@jackson-carter.com,796.89,Hair Serum,714.3,1,714.3,,15-09-2024 23:46,Chennai,Beauty,30,Cancelled,1,No,Premium,Yes,0
TXN-3448,Jeffery Daniel,hubbardkeith@hotmail.com,3076.06,T-shirt,762.09,4,3048.36,Credit Card,18-04-2025 08:27,Hyderabad,Fashion,0,Delivered,3,No,,No,0
TXN-3449,Andrea Mcgrath,mckaycameron@sanford-wilson.info,486.87,Bluetooth Speaker,406.38,,406.38,,17-07-2024 08:54,Chennai,Electronics,0,,5,Yes,,No,406.38
TXN-3450,Ralph Chan,olsonchristina@gmail.com,323.42,Mop,237.17,1,237.17,Cash,31-07-2024 22:02,,Household,25,Pending,5,No,Premium,Yes,0
TXN-3451,Heather Hughes,jessica91@martin.com,1114.38,Keyboard,349.31,3,1047.93,Cash,07-12-2024 17:17,Mumbai,Electronics,5,Pending,,No,New,Yes,0
TXN-3452,Kimberly Mendoza,petersonpaul@yahoo.com,767.27,Router,240.93,3,722.79,Cash,17-01-2024 15:33,Pune,Electronics,10,Cancelled,1,No,New,No,0
TXN-3453,Patty Powell,christinewebb@adkins.com,455.7,Power Bank,443.46,1,443.46,Debit Card,07-08-2025 09:18,Delhi,Electronics,0,Pending,1,No,Premium,Yes,0
TXN-3454,Susan Snyder,xmorris@gmail.com,1461.02,Organic Soap,276.65,5,1383.25,PayPal,27-09-2025 05:33,Jaipur,Groceries,5,,,No,New,Yes,0
TXN-3455,Jesse Smith,huertasarah@hotmail.com,1921.69,Planner,633.31,3,1899.93,Debit Card,18-07-2024 07:11,,Stationery,20,Delivered,5,Yes,Regular,No,0
TXN-3456,Ryan Montes,andersoncody@hotmail.com,1483.75,Ergonomic Chair,280.26,5,1401.3,PayPal,07-01-2025 06:22,Pune,Furniture,,,1,No,Loyal,No,0
TXN-3457,Leslie Kennedy,weberantonio@hotmail.com,2616.17,Air Conditioner,647.75,4,2591,Debit Card,01-07-2024 11:26,Jaipur,Home Appliances,5,Pending,,No,,No,0
TXN-3458,Joshua Coleman,brownkevin@dominguez.com,817.57,Handbag,264.55,3,793.65,Credit Card,03-06-2024 04:55,,Accessories,,Pending,1,No,New,Yes,0
TXN-3459,Jason Jones,jimenezjoanna@yahoo.com,784.98,Router,747.8,,747.8,,15-11-2023 20:39,Mumbai,Electronics,25,,1,Yes,Regular,No,747.8
TXN-3460,Dustin Lopez,sarahmorrison@cox.com,514.84,Laundry Basket,453.52,1,453.52,Cash,16-06-2025 17:25,Jaipur,Household,25,Delivered,5,Yes,New,No,0
TXN-3461,Stephen White,halljoshua@fischer.net,1770.04,Hair Serum,434.29,4,1737.16,Credit Card,24-10-2025 14:27,Mumbai,Beauty,20,Pending,,No,Loyal,Yes,0
TXN-3462,Melissa Phillips,woodardkaren@gmail.com,1212.42,Perfume,278.55,4,1114.2,PayPal,27-06-2024 10:58,Kolkata,Beauty,5,,3,No,New,No,0
TXN-3463,Jennifer Barrett,taylorclinton@hotmail.com,128.12,Bluetooth Speaker,30.66,3,91.98,,01-11-2023 07:37,Delhi,Electronics,10,Delivered,3,Yes,Regular,No,0
TXN-3464,John Harrison,qweaver@gmail.com,283.82,Pen Set,261.47,1,261.47,Debit Card,30-01-2025 03:12,Delhi,Stationery,15,Delivered,3,No,,No,0
TXN-3465,Stephanie Wright,jacobhull@hotmail.com,3349.59,Coffee Maker,651.15,5,3255.75,,01-09-2025 09:12,,Home Appliances,20,Cancelled,1,No,Regular,No,0
TXN-3466,Robert Ruiz,joannshort@hicks.net,280.88,Baby Stroller,83.44,3,250.32,Credit Card,07-09-2025 21:25,Bangalore,Baby Products,5,Delivered,5,Yes,Regular,No,0
TXN-3467,Robert Parsons,dkelley@clark-estrada.com,1185.64,Wireless Mouse,380.69,3,1142.07,Credit Card,31-07-2025 00:28,Chennai,Electronics,10,Pending,1,No,Premium,Yes,0
TXN-3468,Hailey Sullivan,joseph91@hotmail.com,822.69,Smartphone,735.35,,735.35,,19-09-2024 14:26,Mumbai,Electronics,,Pending,,No,Premium,Yes,735.35
TXN-3469,Larry Smith,vgarza@vazquez-ray.org,1656.1,Keyboard,412.65,4,1650.6,PayPal,30-01-2024 09:25,Chennai,Electronics,15,,5,Yes,Regular,No,0
TXN-3470,Danielle Dawson,juliesimon@foster.com,2001.16,Leather Wallet,494.47,4,1977.88,PayPal,17-01-2025 11:44,Chennai,Fashion,25,Pending,4,No,Loyal,No,0
TXN-3471,Daniel Rodriguez,nrodriguez@thomas-ramsey.com,1200.28,Lipstick,222.79,5,1113.95,Credit Card,03-09-2025 00:31,Hyderabad,Beauty,20,,1,Yes,Loyal,No,0
TXN-3472,William Gray,oalvarado@gmail.com,617.14,Yoga Mat,599.96,,599.96,Debit Card,06-04-2024 19:34,Delhi,Sportswear,,Pending,,Yes,Premium,Yes,599.96
TXN-3473,Cole Wade,rburns@williams-smith.info,630.19,Wireless Mouse,587.69,,587.69,Debit Card,29-02-2024 09:30,Chennai,Electronics,5,Delivered,,Yes,Regular,No,587.69
TXN-3474,Stephen Brown,james14@gmail.com,1034.25,4K Smart TV,336.55,3,1009.65,Debit Card,05-06-2024 08:42,Bangalore,Electronics,5,Cancelled,3,No,Loyal,No,0
TXN-3475,Jeffery Smith,pbailey@cole.com,2257.8,Laundry Basket,547.45,4,2189.8,,11-08-2025 05:42,Bangalore,Household,15,,3,Yes,Premium,No,0
TXN-3476,James Martin,bconway@brewer.com,3048.93,Detergent,759.82,4,3039.28,Credit Card,30-12-2024 18:11,Hyderabad,Household,,Pending,1,Yes,Loyal,No,0
TXN-3477,Taylor Rodriguez,hannah48@yahoo.com,259.75,Lipstick,171.03,1,171.03,Debit Card,30-05-2025 22:51,Chennai,Beauty,20,Pending,4,Yes,Loyal,No,0
TXN-3478,Arthur Krueger,rachelking@todd.net,1453.76,Vacuum Cleaner,473.32,3,1419.96,Debit Card,23-08-2025 23:05,Jaipur,Home Appliances,15,Cancelled,4,No,New,Yes,0
TXN-3479,Rebecca Moreno,amadden@benjamin.net,375.13,Pasta Pack,184.25,2,368.5,Debit Card,19-09-2024 05:09,Jaipur,Groceries,30,Pending,5,No,Premium,Yes,0
TXN-3480,April Lee,jennifer64@ballard.org,2928.11,Perfume,579.78,5,2898.9,Credit Card,10-01-2025 05:16,Chennai,Beauty,20,,1,Yes,,No,0
TXN-3481,Anne Ruiz,markhodge@ruiz-allen.com,2242.01,Jacket,720.03,3,2160.09,,15-11-2024 05:53,,Fashion,10,,5,Yes,Premium,Yes,0
TXN-3482,Tyler Smith,cunninghamderrick@delacruz-harris.biz,3130.42,Notebook,617.11,5,3085.55,UPI,17-12-2024 17:39,Mumbai,Stationery,,Pending,2,Yes,New,No,0
TXN-3483,Angel Becker DVM,jeffreylewis@yahoo.com,685.95,Toy Car,208.42,3,625.26,,12-01-2024 10:25,Hyderabad,Baby Products,25,Delivered,4,No,,Yes,0
TXN-3484,Adam Matthews,dawn73@peterson.org,838.46,Jacket,266.52,3,799.56,Debit Card,29-01-2024 11:05,,Fashion,25,,,No,,Yes,0
TXN-3485,David George,alvarezjoshua@sandoval.com,441.36,Power Bank,70.25,5,351.25,Debit Card,17-10-2025 15:02,Hyderabad,Electronics,0,Pending,4,No,,No,0
TXN-3486,Ruth Robinson,craig89@gmail.com,502.27,Vacuum Cleaner,91.07,5,455.35,Debit Card,16-10-2025 12:37,Pune,Home Appliances,15,Pending,3,Yes,Regular,No,0
TXN-3487,April Horton,khawkins@gmail.com,2957.95,4K Smart TV,735.38,4,2941.52,UPI,25-05-2025 02:59,Jaipur,Electronics,15,Delivered,3,Yes,,Yes,0
TXN-3488,Mark Smith,georgemoore@hotmail.com,3287.4,Coffee Maker,646.28,5,3231.4,,03-12-2023 07:33,Pune,Home Appliances,0,,,No,,Yes,0
TXN-3489,Christina Clark,steven73@taylor.com,613.89,Router,608.29,,608.29,Cash,08-08-2024 23:36,Pune,Electronics,30,Cancelled,1,Yes,,No,608.29
TXN-3490,Shirley Evans,haileybass@gmail.com,2226.81,T-shirt,740.6,3,2221.8,,31-10-2024 03:51,Kolkata,Fashion,25,,5,No,Premium,Yes,0
TXN-3491,Christopher Johnson,wrodriguez@lewis.biz,3930.83,Air Conditioner,784.76,5,3923.8,UPI,21-01-2024 10:21,Pune,Home Appliances,10,Pending,2,No,Regular,No,0
TXN-3492,Michael Martin,mmoore@hotmail.com,353.24,Dumbbell Set,164.73,2,329.46,UPI,25-03-2025 05:48,Jaipur,Sportswear,0,,2,No,Premium,Yes,0
TXN-3493,Tiffany Coleman,leslie93@hotmail.com,607.74,LED Lamp,583.34,,583.34,,10-07-2025 06:19,Chennai,Furniture,30,Pending,,Yes,Premium,No,583.34
TXN-3494,Alicia Sullivan,lho@gmail.com,56.4,Handbag,16.02,3,48.06,Debit Card,08-07-2025 22:37,Hyderabad,Accessories,5,Delivered,2,Yes,Regular,Yes,0
TXN-3495,Stephanie Hall,pfoster@marquez.com,262.81,Baby Stroller,95.67,2,191.34,Debit Card,20-12-2024 21:03,Chennai,Baby Products,25,,2,No,,No,0
TXN-3496,Rebecca Allen,allenandrea@warren-davis.com,766.6,Curtains,180.31,4,721.24,PayPal,13-07-2024 03:14,Jaipur,Home Decor,,Cancelled,3,No,Premium,No,0
TXN-3497,Samantha Williams,donaldtyler@hotmail.com,535.82,Bluetooth Speaker,165.05,3,495.15,PayPal,06-03-2025 09:26,Jaipur,Electronics,5,Delivered,,Yes,Regular,Yes,0
TXN-3498,Charles Ramos,rojasmarc@gmail.com,489.71,Power Bank,431.5,1,431.5,Cash,10-04-2025 09:58,Bangalore,Electronics,0,,,Yes,Premium,Yes,0
TXN-3499,Ryan Johnson,rowehannah@johnson.org,2114.9,Smart Refrigerator,411.65,5,2058.25,Credit Card,31-12-2023 04:01,Pune,Home Appliances,,Cancelled,5,No,Regular,No,0
TXN-3500,Connor Benton,ibowers@watson.org,628.35,Sneakers,272.34,2,544.68,Credit Card,18-11-2023 06:36,Hyderabad,Fashion,,Pending,2,Yes,Regular,No,0
TXN-3501,Virginia Edwards,karen42@gardner.org,548.72,Ergonomic Chair,503.62,1,503.62,,31-03-2025 03:59,,Furniture,5,Cancelled,4,Yes,New,No,0
TXN-3502,Karen Henry,gregoryhines@howell.com,115.25,Bluetooth Speaker,36.15,1,36.15,,26-11-2024 02:44,Mumbai,Electronics,0,Delivered,3,Yes,,Yes,0
TXN-3503,Alexander Greene,nina65@peterson.net,2309.5,Coffee Maker,553.49,4,2213.96,Credit Card,22-02-2024 16:19,Jaipur,Home Appliances,25,Delivered,,No,,Yes,0
TXN-3504,Justin Young,william55@williams.org,2413.53,Ergonomic Chair,790.84,3,2372.52,Credit Card,15-08-2024 17:27,,Furniture,20,Cancelled,3,Yes,Regular,No,0
TXN-3505,Kristen Williams,russelljohn@hotmail.com,2477.7,Ergonomic Chair,484.28,5,2421.4,UPI,24-08-2025 02:21,,Furniture,5,Pending,2,No,,No,0
TXN-3506,Julia Kelly,,1041.44,Wireless Mouse,258.15,4,1032.6,Cash,07-08-2025 16:31,Jaipur,Electronics,,Delivered,5,Yes,Regular,No,0
TXN-3507,Stefanie Herman,connie42@fry.net,2876.93,Sneakers,709.78,4,2839.12,UPI,27-03-2024 18:37,Delhi,Fashion,25,Cancelled,5,Yes,Loyal,No,0
TXN-3508,Phillip Rice,jadams@jones.com,447.66,Curtains,107.12,4,428.48,UPI,15-05-2025 02:19,,Home Decor,15,Cancelled,3,No,Regular,No,0
TXN-3509,Kenneth Caldwell,bevans@gmail.com,3335.91,Hair Serum,659.05,5,3295.25,Credit Card,11-09-2025 06:57,,Beauty,0,,1,No,Premium,Yes,0
TXN-3510,Mitchell Richardson,daltonyu@yahoo.com,2486.33,Baby Stroller,485.66,5,2428.3,PayPal,01-01-2024 00:37,Kolkata,Baby Products,0,,2,Yes,Regular,No,0
TXN-3511,Andrew Price,michaelchristensen@yahoo.com,3001.94,Smart Refrigerator,743.23,4,2972.92,PayPal,01-09-2025 01:23,Delhi,Home Appliances,0,Cancelled,,No,New,No,0
TXN-3512,Chelsea Kramer,amy24@gmail.com,1822.39,Dumbbell Set,442.51,4,1770.04,Debit Card,31-08-2025 10:23,,Sportswear,,,,Yes,,No,0
TXN-3513,Allison Miller,robert44@hotmail.com,671.25,Vacuum Cleaner,325.77,2,651.54,Credit Card,18-01-2025 08:53,Bangalore,Home Appliances,,Cancelled,,Yes,,No,0
TXN-3514,Kerry Hendricks,jessicarichardson@terry.com,573.11,Smartphone,538.9,,538.9,UPI,12-07-2024 17:27,Bangalore,Electronics,0,Pending,4,No,Premium,No,538.9
TXN-3515,Brandy Bishop,benjamin04@harris.com,384.81,Laundry Basket,350.4,1,350.4,UPI,14-06-2025 10:23,Delhi,Household,,Delivered,4,No,Loyal,Yes,0
TXN-3516,Cheyenne Fox,fosterjeffrey@gmail.com,2349.33,Planner,757.45,3,2272.35,Credit Card,16-07-2025 04:51,Bangalore,Stationery,30,Pending,,No,New,No,0
TXN-3517,Brandon Greene,stephenscatherine@gmail.com,1672.34,Broom,549.71,3,1649.13,,03-05-2024 11:15,Mumbai,Household,5,,4,No,Loyal,No,0
TXN-3518,Lynn Gonzalez,richardmorris@williams.com,2129.25,Lipstick,415.25,5,2076.25,Credit Card,13-05-2025 01:18,Pune,Beauty,5,Cancelled,2,No,,No,0
TXN-3519,Bradley Brady,victoria17@hotmail.com,2034.59,Dumbbell Set,666.03,3,1998.09,Debit Card,25-08-2025 22:13,Jaipur,Sportswear,0,Cancelled,1,No,Regular,No,0
TXN-3520,Juan Shields,buckjason@osborn.org,368.19,Jacket,171.67,2,343.34,UPI,20-01-2024 02:46,Pune,Fashion,20,Cancelled,,Yes,Loyal,No,0
TXN-3521,Jason Dunn,haleycook@warner.org,660.86,T-shirt,647.3,1,647.3,,30-01-2024 04:16,Jaipur,Fashion,,Delivered,5,Yes,,Yes,0
TXN-3522,Susan Rangel,yrichardson@anderson-brown.com,548.2,Jacket,478.72,,478.72,Cash,09-02-2025 02:30,Pune,Fashion,10,,,No,Premium,Yes,478.72
TXN-3523,Bryce Fox,ryanjeremiah@yahoo.com,697.6,Baby Stroller,685.3,,685.3,Credit Card,13-12-2024 18:43,,Baby Products,,Cancelled,4,Yes,Loyal,No,685.3
TXN-3524,Ryan Willis,georgesharp@gmail.com,712.42,Baby Stroller,625.34,,625.34,Credit Card,11-02-2025 08:08,Mumbai,Baby Products,10,Pending,1,Yes,,Yes,625.34
TXN-3525,Brittany Allen,matthew11@yahoo.com,682.35,Pen Set,625.12,1,625.12,PayPal,23-10-2025 11:46,,Stationery,0,Pending,,No,New,No,0
TXN-3526,Paul Cross,cshepard@mccoy-strickland.com,1770,Table Cloth,565.24,3,1695.72,PayPal,30-04-2024 18:58,Delhi,Home Decor,30,Delivered,5,No,Premium,No,0
TXN-3527,James Graham DDS,wilsondavid@mcmillan.com,1492.82,Wrist Watch,491.7,3,1475.1,Credit Card,06-12-2024 07:10,Delhi,Accessories,20,Delivered,1,No,,No,0
TXN-3528,Heather Sanders,hughesgail@flores.com,898.96,Air Conditioner,435.99,2,871.98,PayPal,14-01-2024 20:00,Jaipur,Home Appliances,25,Delivered,5,Yes,Loyal,Yes,0
TXN-3529,Patricia King,brett68@hotmail.com,1402.07,Running Shoes,653.81,2,1307.62,PayPal,19-03-2024 15:47,,Sportswear,10,Delivered,2,No,New,No,0
