transaction_id,customer_name,email,total_amount,product_name,price,total_sold,revenue_generated,payment_method,transaction_date,store_location,category,discount_applied,delivery_status,customer_rating,return_requested,customer_segment,coupon_used
TXN-3448,Jeffery Daniel,hubbardkeith@hotmail.com,3076.06,T-shirt,762.09,4.0,3048.36,Credit Card,2025-04-18 08:27:25,Hyderabad,Fashion,0.0,Delivered,3.0,,,No
TXN-3449,Andrea Mcgrath,mckaycameron@sanford-wilson.info,486.87,Bluetooth Speaker,406.38,,406.38,,2024-07-17 08:54:12,Chennai,Electronics,0.0,,5.0,Yes,,
TXN-3450,Ralph Chan,olsonchristina@gmail.com,323.42,Mop,237.17,1.0,237.17,Cash,2024-07-31 22:02:28,,Household,25.0,Pending,5.0,,Premium,Yes
TXN-3451,Heather Hughes,jessica91@martin.com,1114.38,Keyboard,349.31,3.0,1047.93,Cash,2024-12-07 17:17:33,Mumbai,Electronics,5.0,Pending,,,New,Yes
TXN-3452,Kimberly Mendoza,petersonpaul@yahoo.com,767.27,Router,240.93,3.0,722.79,Cash,2024-01-17 15:33:51,Pune,Electronics,10.0,Cancelled,1.0,No,New,
TXN-3453,Patty Powell,christinewebb@adkins.com,455.7,Power Bank,443.46,1.0,443.46,Debit Card,2025-08-07 09:18:24,Delhi,Electronics,0.0,Pending,1.0,No,Premium,Yes
TXN-3454,Susan Snyder,xmorris@gmail.com,1461.02,Organic Soap,276.65,5.0,1383.25,PayPal,2025-09-27 05:33:28,Jaipur,Groceries,5.0,,,,New,Yes
TXN-3455,Jesse Smith,huertasarah@hotmail.com,1921.69,Planner,633.31,3.0,1899.93,Debit Card,2024-07-18 07:11:39,,Stationery,20.0,Delivered,5.0,Yes,Regular,
TXN-3456,Ryan Montes,andersoncody@hotmail.com,1483.75,Ergonomic Chair,280.26,5.0,1401.3,PayPal,2025-01-07 06:22:28,Pune,Furniture,,,1.0,No,Loyal,No
TXN-3457,Leslie Kennedy,weberantonio@hotmail.com,2616.17,Air Conditioner,647.75,4.0,2591.0,Debit Card,2024-07-01 11:26:48,Jaipur,Home Appliances,5.0,Pending,,No,,No
TXN-3458,Joshua Coleman,brownkevin@dominguez.com,817.57,Handbag,264.55,3.0,793.65,Credit Card,2024-06-03 04:55:24,,Accessories,,Pending,1.0,,New,Yes
TXN-3459,Jason Jones,jimenezjoanna@yahoo.com,784.98,Router,747.8,,747.8,,2023-11-15 20:39:02,Mumbai,Electronics,25.0,,1.0,Yes,Regular,
TXN-3460,Dustin Lopez,sarahmorrison@cox.com,514.84,Laundry Basket,453.52,1.0,453.52,Cash,2025-06-16 17:25:33,Jaipur,Household,25.0,Delivered,5.0,Yes,New,
TXN-3461,Stephen White,halljoshua@fischer.net,1770.04,Hair Serum,434.29,4.0,1737.16,Credit Card,2025-10-24 14:27:22,Mumbai,Beauty,20.0,Pending,,No,Loyal,Yes
TXN-3462,Melissa Phillips,woodardkaren@gmail.com,1212.42,Perfume,278.55,4.0,1114.2,PayPal,2024-06-27 10:58:58,Kolkata,Beauty,5.0,,3.0,,New,No
TXN-3463,Jennifer Barrett,taylorclinton@hotmail.com,128.12,Bluetooth Speaker,30.66,3.0,91.98,,2023-11-01 07:37:57,Delhi,Electronics,10.0,Delivered,3.0,Yes,Regular,No
TXN-3464,John Harrison,qweaver@gmail.com,283.82,Pen Set,261.47,1.0,261.47,Debit Card,2025-01-30 03:12:18,Delhi,Stationery,15.0,Delivered,3.0,No,,
TXN-3465,Stephanie Wright,jacobhull@hotmail.com,3349.59,Coffee Maker,651.15,5.0,3255.75,,2025-09-01 09:12:16,,Home Appliances,20.0,Cancelled,1.0,No,Regular,No
TXN-3466,Robert Ruiz,joannshort@hicks.net,280.88,Baby Stroller,83.44,3.0,250.32,Credit Card,2025-09-07 21:25:45,Bangalore,Baby Products,5.0,Delivered,5.0,Yes,Regular,No
TXN-3467,Robert Parsons,dkelley@clark-estrada.com,1185.64,Wireless Mouse,380.69,3.0,1142.07,Credit Card,2025-07-31 00:28:43,Chennai,Electronics,10.0,Pending,1.0,No,Premium,Yes
TXN-3468,Hailey Sullivan,joseph91@hotmail.com,822.69,Smartphone,735.35,,735.35,,2024-09-19 14:26:15,Mumbai,Electronics,,Pending,,,Premium,Yes
TXN-3469,Larry Smith,vgarza@vazquez-ray.org,1656.1,Keyboard,412.65,4.0,1650.6,PayPal,2024-01-30 09:25:43,Chennai,Electronics,15.0,,5.0,Yes,Regular,No
TXN-3470,Danielle Dawson,juliesimon@foster.com,2001.16,Leather Wallet,494.47,4.0,1977.88,PayPal,2025-01-17 11:44:25,Chennai,Fashion,25.0,Pending,4.0,,Loyal,
TXN-3471,Daniel Rodriguez,nrodriguez@thomas-ramsey.com,1200.28,Lipstick,222.79,5.0,1113.95,Credit Card,2025-09-03 00:31:05,Hyderabad,Beauty,20.0,,1.0,Yes,Loyal,
TXN-3472,William Gray,oalvarado@gmail.com,617.14,Yoga Mat,599.96,,599.96,Debit Card,2024-04-06 19:34:37,Delhi,Sportswear,,Pending,,Yes,Premium,Yes
TXN-3473,Cole Wade,rburns@williams-smith.info,630.19,Wireless Mouse,587.69,,587.69,Debit Card,2024-02-29 09:30:16,Chennai,Electronics,5.0,Delivered,,Yes,Regular,
TXN-3474,Stephen Brown,james14@gmail.com,1034.25,4K Smart TV,336.55,3.0,1009.65,Debit Card,2024-06-05 08:42:38,Bangalore,Electronics,5.0,Cancelled,3.0,No,Loyal,
TXN-3475,Jeffery Smith,pbailey@cole.com,2257.8,Laundry Basket,547.45,4.0,2189.8,,2025-08-11 05:42:29,Bangalore,Household,15.0,,3.0,Yes,Premium,No
TXN-3476,James Martin,bconway@brewer.com,3048.93,Detergent,759.82,4.0,3039.28,Credit Card,2024-12-30 18:11:32,Hyderabad,Household,,Pending,1.0,Yes,Loyal,
TXN-3477,Taylor Rodriguez,hannah48@yahoo.com,259.75,Lipstick,171.03,1.0,171.03,Debit Card,2025-05-30 22:51:00,Chennai,Beauty,20.0,Pending,4.0,Yes,Loyal,
TXN-3478,Arthur Krueger,rachelking@todd.net,1453.76,Vacuum Cleaner,473.32,3.0,1419.96,Debit Card,2025-08-23 23:05:39,Jaipur,Home Appliances,15.0,Cancelled,4.0,No,New,Yes
TXN-3479,Rebecca Moreno,amadden@benjamin.net,375.13,Pasta Pack,184.25,2.0,368.5,Debit Card,2024-09-19 05:09:13,Jaipur,Groceries,30.0,Pending,5.0,,Premium,Yes
TXN-3480,April Lee,jennifer64@ballard.org,2928.11,Perfume,579.78,5.0,2898.9,Credit Card,2025-01-10 05:16:29,Chennai,Beauty,20.0,,1.0,Yes,,
TXN-3481,Anne Ruiz,markhodge@ruiz-allen.com,2242.01,Jacket,720.03,3.0,2160.09,,2024-11-15 05:53:01,,Fashion,10.0,,5.0,Yes,Premium,Yes
TXN-3482,Tyler Smith,cunninghamderrick@delacruz-harris.biz,3130.42,Notebook,617.11,5.0,3085.55,UPI,2024-12-17 17:39:15,Mumbai,Stationery,,Pending,2.0,Yes,New,
TXN-3483,Angel Becker DVM,jeffreylewis@yahoo.com,685.95,Toy Car,208.42,3.0,625.26,,2024-01-12 10:25:16,Hyderabad,Baby Products,25.0,Delivered,4.0,No,,Yes
TXN-3484,Adam Matthews,dawn73@peterson.org,838.46,Jacket,266.52,3.0,799.56,Debit Card,2024-01-29 11:05:38,,Fashion,25.0,,,No,,Yes
TXN-3485,David George,alvarezjoshua@sandoval.com,441.36,Power Bank,70.25,5.0,351.25,Debit Card,2025-10-17 15:02:11,Hyderabad,Electronics,0.0,Pending,4.0,No,,
TXN-3486,Ruth Robinson,craig89@gmail.com,502.27,Vacuum Cleaner,91.07,5.0,455.35,Debit Card,2025-10-16 12:37:07,Pune,Home Appliances,15.0,Pending,3.0,Yes,Regular,No
TXN-3487,April Horton,khawkins@gmail.com,2957.95,4K Smart TV,735.38,4.0,2941.52,UPI,2025-05-25 02:59:54,Jaipur,Electronics,15.0,Delivered,3.0,Yes,,Yes
TXN-3488,Mark Smith,georgemoore@hotmail.com,3287.4,Coffee Maker,646.28,5.0,3231.4,,2023-12-03 07:33:28,Pune,Home Appliances,0.0,,,No,,Yes
TXN-3489,Christina Clark,steven73@taylor.com,613.89,Router,608.29,,608.29,Cash,2024-08-08 23:36:03,Pune,Electronics,30.0,Cancelled,1.0,Yes,,
TXN-3490,Shirley Evans,haileybass@gmail.com,2226.81,T-shirt,740.6,3.0,2221.8,,2024-10-31 03:51:33,Kolkata,Fashion,25.0,,5.0,,Premium,Yes
TXN-3491,Christopher Johnson,wrodriguez@lewis.biz,3930.83,Air Conditioner,784.76,5.0,3923.8,UPI,2024-01-21 10:21:14,Pune,Home Appliances,10.0,Pending,2.0,,Regular,
TXN-3492,Michael Martin,mmoore@hotmail.com,353.24,Dumbbell Set,164.73,2.0,329.46,UPI,2025-03-25 05:48:48,Jaipur,Sportswear,0.0,,2.0,,Premium,Yes
TXN-3493,Tiffany Coleman,leslie93@hotmail.com,607.74,LED Lamp,583.34,,583.34,,2025-07-10 06:19:15,Chennai,Furniture,30.0,Pending,,Yes,Premium,No
TXN-3494,Alicia Sullivan,lho@gmail.com,56.4,Handbag,16.02,3.0,48.06,Debit Card,2025-07-08 22:37:29,Hyderabad,Accessories,5.0,Delivered,2.0,Yes,Regular,Yes
TXN-3495,Stephanie Hall,pfoster@marquez.com,262.81,Baby Stroller,95.67,2.0,191.34,Debit Card,2024-12-20 21:03:08,Chennai,Baby Products,25.0,,2.0,,,
TXN-3496,Rebecca Allen,allenandrea@warren-davis.com,766.6,Curtains,180.31,4.0,721.24,PayPal,2024-07-13 03:14:01,Jaipur,Home Decor,,Cancelled,3.0,,Premium,
TXN-3497,Samantha Williams,donaldtyler@hotmail.com,535.82,Bluetooth Speaker,165.05,3.0,495.15,PayPal,2025-03-06 09:26:21,Jaipur,Electronics,5.0,Delivered,,Yes,Regular,Yes
TXN-3498,Charles Ramos,rojasmarc@gmail.com,489.71,Power Bank,431.5,1.0,431.5,Cash,2025-04-10 09:58:10,Bangalore,Electronics,0.0,,,Yes,Premium,Yes
TXN-3499,Ryan Johnson,rowehannah@johnson.org,2114.9,Smart Refrigerator,411.65,5.0,2058.25,Credit Card,2023-12-31 04:01:07,Pune,Home Appliances,,Cancelled,5.0,,Regular,No
TXN-3500,Connor Benton,ibowers@watson.org,628.35,Sneakers,272.34,2.0,544.68,Credit Card,2023-11-18 06:36:25,Hyderabad,Fashion,,Pending,2.0,Yes,Regular,
TXN-3501,Virginia Edwards,karen42@gardner.org,548.72,Ergonomic Chair,503.62,1.0,503.62,,2025-03-31 03:59:23,,Furniture,5.0,Cancelled,4.0,Yes,New,No
TXN-3502,Karen Henry,gregoryhines@howell.com,115.25,Bluetooth Speaker,36.15,1.0,36.15,,2024-11-26 02:44:04,Mumbai,Electronics,0.0,Delivered,3.0,Yes,,Yes
TXN-3503,Alexander Greene,nina65@peterson.net,2309.5,Coffee Maker,553.49,4.0,2213.96,Credit Card,2024-02-22 16:19:19,Jaipur,Home Appliances,25.0,Delivered,,,,Yes
TXN-3504,Justin Young,william55@williams.org,2413.53,Ergonomic Chair,790.84,3.0,2372.52,Credit Card,2024-08-15 17:27:57,,Furniture,20.0,Cancelled,3.0,Yes,Regular,
TXN-3505,Kristen Williams,russelljohn@hotmail.com,2477.7,Ergonomic Chair,484.28,5.0,2421.4,UPI,2025-08-24 02:21:54,,Furniture,5.0,Pending,2.0,No,,
TXN-3506,Julia Kelly,,1041.44,Wireless Mouse,258.15,4.0,1032.6,Cash,2025-08-07 16:31:18,Jaipur,Electronics,,Delivered,5.0,Yes,Regular,
TXN-3507,Stefanie Herman,connie42@fry.net,2876.93,Sneakers,709.78,4.0,2839.12,UPI,2024-03-27 18:37:57,Delhi,Fashion,25.0,Cancelled,5.0,Yes,Loyal,No
TXN-3508,Phillip Rice,jadams@jones.com,447.66,Curtains,107.12,4.0,428.48,UPI,2025-05-15 02:19:06,,Home Decor,15.0,Cancelled,3.0,,Regular,No
TXN-3509,Kenneth Caldwell,bevans@gmail.com,3335.91,Hair Serum,659.05,5.0,3295.25,Credit Card,2025-09-11 06:57:17,,Beauty,0.0,,1.0,No,Premium,Yes
TXN-3510,Mitchell Richardson,daltonyu@yahoo.com,2486.33,Baby Stroller,485.66,5.0,2428.3,PayPal,2024-01-01 00:37:07,Kolkata,Baby Products,0.0,,2.0,Yes,Regular,No
TXN-3511,Andrew Price,michaelchristensen@yahoo.com,3001.94,Smart Refrigerator,743.23,4.0,2972.92,PayPal,2025-09-01 01:23:55,Delhi,Home Appliances,0.0,Cancelled,,,New,
TXN-3512,Chelsea Kramer,amy24@gmail.com,1822.39,Dumbbell Set,442.51,4.0,1770.04,Debit Card,2025-08-31 10:23:04,,Sportswear,,,,Yes,,
TXN-3513,Allison Miller,robert44@hotmail.com,671.25,Vacuum Cleaner,325.77,2.0,651.54,Credit Card,2025-01-18 08:53:32,Bangalore,Home Appliances,,Cancelled,,Yes,,
TXN-3514,Kerry Hendricks,jessicarichardson@terry.com,573.11,Smartphone,538.9,,538.9,UPI,2024-07-12 17:27:14,Bangalore,Electronics,0.0,Pending,4.0,,Premium,No
TXN-3515,Brandy Bishop,benjamin04@harris.com,384.81,Laundry Basket,350.4,1.0,350.4,UPI,2025-06-14 10:23:24,Delhi,Household,,Delivered,4.0,No,Loyal,Yes
TXN-3516,Cheyenne Fox,fosterjeffrey@gmail.com,2349.33,Planner,757.45,3.0,2272.35,Credit Card,2025-07-16 04:51:02,Bangalore,Stationery,30.0,Pending,,,New,No
TXN-3517,Brandon Greene,stephenscatherine@gmail.com,1672.34,Broom,549.71,3.0,1649.13,,2024-05-03 11:15:08,Mumbai,Household,5.0,,4.0,No,Loyal,No
TXN-3518,Lynn Gonzalez,richardmorris@williams.com,2129.25,Lipstick,415.25,5.0,2076.25,Credit Card,2025-05-13 01:18:50,Pune,Beauty,5.0,Cancelled,2.0,,,
TXN-3519,Bradley Brady,victoria17@hotmail.com,2034.59,Dumbbell Set,666.03,3.0,1998.09,Debit Card,2025-08-25 22:13:31,Jaipur,Sportswear,0.0,Cancelled,1.0,No,Regular,No
TXN-3520,Juan Shields,buckjason@osborn.org,368.19,Jacket,171.67,2.0,343.34,UPI,2024-01-20 02:46:36,Pune,Fashion,20.0,Cancelled,,Yes,Loyal,
TXN-3521,Jason Dunn,haleycook@warner.org,660.86,T-shirt,647.3,1.0,647.3,,2024-01-30 04:16:42,Jaipur,Fashion,,Delivered,5.0,Yes,,Yes
TXN-3522,Susan Rangel,yrichardson@anderson-brown.com,548.2,Jacket,478.72,,478.72,Cash,2025-02-09 02:30:52,Pune,Fashion,10.0,,,No,Premium,Yes
TXN-3523,Bryce Fox,ryanjeremiah@yahoo.com,697.6,Baby Stroller,685.3,,685.3,Credit Card,2024-12-13 18:43:44,,Baby Products,,Cancelled,4.0,Yes,Loyal,
TXN-3524,Ryan Willis,georgesharp@gmail.com,712.42,Baby Stroller,625.34,,625.34,Credit Card,2025-02-11 08:08:39,Mumbai,Baby Products,10.0,Pending,1.0,Yes,,Yes
TXN-3525,Brittany Allen,matthew11@yahoo.com,682.35,Pen Set,625.12,1.0,625.12,PayPal,2025-10-23 11:46:20,,Stationery,0.0,Pending,,No,New,No
TXN-3526,Paul Cross,cshepard@mccoy-strickland.com,1770.0,Table Cloth,565.24,3.0,1695.72,PayPal,2024-04-30 18:58:59,Delhi,Home Decor,30.0,Delivered,5.0,,Premium,No
TXN-3527,James Graham DDS,wilsondavid@mcmillan.com,1492.82,Wrist Watch,491.7,3.0,1475.1,Credit Card,2024-12-06 07:10:34,Delhi,Accessories,20.0,Delivered,1.0,,,No
TXN-3528,Heather Sanders,hughesgail@flores.com,898.96,Air Conditioner,435.99,2.0,871.98,PayPal,2024-01-14 20:00:53,Jaipur,Home Appliances,25.0,Delivered,5.0,Yes,Loyal,Yes
TXN-3529,Patricia King,brett68@hotmail.com,1402.07,Running Shoes,653.81,2.0,1307.62,PayPal,2024-03-19 15:47:15,,Sportswear,10.0,Delivered,2.0,No,New,No
TXN-3530,Brian Sims,phines@gmail.com,369.67,Pen Set,340.43,1.0,340.43,Credit Card,2025-02-22 16:30:02,Chennai,Stationery,10.0,,,Yes,New,
TXN-3531,Joseph Baker,allenpeggy@leon.com,1901.47,Bluetooth Speaker,624.63,3.0,1873.89,Cash,2024-07-21 07:35:27,Hyderabad,Electronics,30.0,Delivered,5.0,,Regular,Yes
TXN-3532,John Estrada,owilliams@brooks.com,441.14,Office Desk,346.95,1.0,346.95,Debit Card,2024-10-13 22:05:34,Mumbai,Furniture,15.0,Cancelled,4.0,No,,Yes
TXN-3533,Alicia Short,prattjustin@gmail.com,363.44,Bluetooth Speaker,315.16,,315.16,UPI,2025-10-24 09:50:18,Pune,Electronics,5.0,Pending,2.0,No,New,No
TXN-3534,Zachary Braun,tavila@hanson.org,3335.98,Smart Refrigerator,655.74,5.0,3278.7,Cash,2025-07-17 20:24:31,Delhi,Home Appliances,,,4.0,,Premium,
TXN-3535,Richard Phillips,smallkenneth@hotmail.com,2394.49,Leather Wallet,787.3,3.0,2361.9,Credit Card,2025-06-28 18:57:47,,Fashion,15.0,Cancelled,5.0,Yes,,No
TXN-3536,James Crane,markgarcia@barton.org,611.62,Yoga Mat,280.66,2.0,561.32,,2025-02-20 19:51:13,,Sportswear,10.0,,1.0,Yes,Premium,
TXN-3537,Shannon Ashley,lopezkimberly@phillips.biz,505.53,Wrist Watch,495.46,1.0,495.46,,2024-09-07 03:57:07,Kolkata,Accessories,,Delivered,5.0,Yes,,No
TXN-3538,Toni Brown,omoore@bryant.com,550.18,Curtains,468.87,1.0,468.87,UPI,2025-03-10 19:26:40,Bangalore,Home Decor,0.0,,3.0,,Premium,No
TXN-3539,Paul Collins,markbates@santos-roach.net,2933.9,Cushion Cover,567.87,5.0,2839.35,Cash,2024-02-13 19:08:53,Hyderabad,Home Decor,20.0,,,,New,Yes
TXN-3540,Kristina Smith,merrittsusan@hotmail.com,3186.44,Broom,628.99,5.0,3144.95,PayPal,2024-01-28 16:56:26,Pune,Household,10.0,Cancelled,5.0,Yes,New,Yes
TXN-3541,Dr. Kylie Hamilton,richardhines@rhodes.net,3618.78,Dish Soap,711.0,5.0,3555.0,Debit Card,2024-08-21 05:58:31,Bangalore,Household,15.0,Delivered,2.0,Yes,New,Yes
TXN-3542,Haley Mccoy,,1742.91,Toy Car,329.33,5.0,1646.65,Credit Card,2025-06-15 13:19:08,Hyderabad,Baby Products,0.0,,2.0,No,Regular,No
TXN-3543,Joseph Duncan,megan46@hernandez.net,844.13,Baby Stroller,778.15,1.0,778.15,Debit Card,2024-05-27 09:30:05,Pune,Baby Products,20.0,Pending,5.0,,Premium,No
TXN-3544,Amanda Johnson,agoodwin@contreras.biz,1667.0,Router,533.41,3.0,1600.23,PayPal,2025-02-06 13:01:02,Bangalore,Electronics,0.0,Cancelled,1.0,No,Loyal,
TXN-3545,Stephen Brown,basskathryn@harris.org,844.26,LED Lamp,785.46,,785.46,Cash,2024-07-15 06:46:45,Kolkata,Furniture,0.0,Pending,4.0,,New,
TXN-3546,Samantha Johnson,nrose@ramirez.com,156.09,Keyboard,125.82,,125.82,PayPal,2023-12-10 09:33:18,Hyderabad,Electronics,30.0,Cancelled,4.0,,Regular,Yes
TXN-3547,Raymond Roy,omay@williams.com,1829.61,4K Smart TV,453.82,4.0,1815.28,,2025-03-07 08:48:22,Bangalore,Electronics,15.0,Cancelled,5.0,No,Regular,No
TXN-3548,Alan Simpson,peter07@gmail.com,2552.44,Yoga Mat,624.0,4.0,2496.0,Debit Card,2025-05-15 02:54:26,Chennai,Sportswear,20.0,Delivered,,Yes,Loyal,Yes
TXN-3549,Scott Powers,andrew17@garrett.com,122.0,4K Smart TV,15.15,5.0,75.75,Cash,2024-03-02 05:37:23,Hyderabad,Electronics,5.0,,,No,,Yes
TXN-3550,Tara Jones,sandersalexandria@hotmail.com,230.68,Vacuum Cleaner,74.16,2.0,148.32,UPI,2024-05-20 07:49:15,Mumbai,Home Appliances,0.0,Delivered,4.0,,Regular,
TXN-3551,Cory Harris,pinedastephanie@howard-arias.com,756.67,Smartphone,230.61,3.0,691.83,Credit Card,2024-07-22 23:19:52,Kolkata,Electronics,,,4.0,Yes,,Yes
TXN-3552,Jennifer Mcdonald,ksmith@garcia.com,804.1,Wall Clock,760.04,,760.04,Debit Card,2024-04-16 04:56:36,Mumbai,Home Decor,25.0,,,No,New,Yes
TXN-3553,Cynthia Palmer,taylorpayne@yahoo.com,1822.29,Detergent,358.11,5.0,1790.55,Debit Card,2024-08-16 05:41:13,Mumbai,Household,,Pending,,No,Loyal,
TXN-3554,Daniel Jones,joseph02@hotmail.com,1450.12,Office Desk,481.09,3.0,1443.27,Credit Card,2024-07-06 02:28:12,,Furniture,,,1.0,Yes,,
TXN-3555,Sean Carter,reynoldsjustin@young.com,195.47,Cushion Cover,62.77,3.0,188.31,PayPal,2025-08-05 10:30:11,,Home Decor,20.0,Delivered,2.0,Yes,Premium,No
TXN-3556,John Rodriguez,ffigueroa@palmer.com,256.57,T-shirt,80.46,2.0,160.92,UPI,2025-03-08 13:52:44,Kolkata,Fashion,,Pending,3.0,No,Regular,No
TXN-3557,John Hoover,fullerjose@jackson-payne.info,2975.85,Broom,742.46,4.0,2969.84,Debit Card,2025-06-29 11:03:54,Delhi,Household,5.0,Pending,1.0,No,Regular,Yes
TXN-3558,Lisa Hall,nancyryan@gmail.com,1088.06,Toy Car,198.0,5.0,990.0,UPI,2025-08-17 22:10:29,Bangalore,Baby Products,,,5.0,,New,No
TXN-3559,Kimberly Ferrell,morganashley@yahoo.com,653.7,LED Lamp,160.41,4.0,641.64,,2025-05-25 00:51:01,,Furniture,20.0,Cancelled,,,Regular,
TXN-3560,Richard Chapman,hbecker@yahoo.com,2088.54,Running Shoes,693.0,3.0,2079.0,Cash,2024-11-03 17:26:43,Chennai,Sportswear,0.0,Delivered,4.0,No,New,Yes
TXN-3561,Jennifer Hurley,zholmes@dalton.com,395.63,Jacket,366.87,,366.87,Credit Card,2025-06-14 00:52:32,Hyderabad,Fashion,,Delivered,,No,Loyal,
TXN-3562,Joshua Miller,,301.24,Dish Soap,144.55,2.0,289.1,Debit Card,2023-11-09 17:22:56,Delhi,Household,,Pending,1.0,,Premium,No
TXN-3563,Kimberly West,richard21@curtis.org,3001.94,Laundry Basket,745.16,4.0,2980.64,PayPal,2024-02-13 23:16:06,Kolkata,Household,,,2.0,No,Premium,
TXN-3564,James Bryant,joe99@roberts.com,3534.59,Jacket,702.55,5.0,3512.75,,2024-02-04 17:59:43,Kolkata,Fashion,30.0,,3.0,Yes,,No
TXN-3565,Amanda Rivera,eileendaniels@george.com,460.25,Bluetooth Speaker,399.33,,399.33,,2025-03-15 19:23:46,Hyderabad,Electronics,30.0,Delivered,4.0,No,Regular,No
TXN-3566,Stephen Morgan,campbellshannon@romero.com,839.84,Detergent,196.4,4.0,785.6,Debit Card,2025-04-21 05:51:23,Mumbai,Household,25.0,Delivered,4.0,,Premium,Yes
TXN-3567,Anna Mclean,ewest@ryan.com,1374.55,Router,674.14,2.0,1348.28,UPI,2023-11-18 13:37:40,Kolkata,Electronics,10.0,Delivered,4.0,,New,Yes
TXN-3568,Jodi James,,1837.5,Pen Set,435.87,4.0,1743.48,,2024-12-23 04:04:14,Chennai,Stationery,30.0,Pending,,Yes,,
TXN-3569,Marcus Herman,maryanderson@hotmail.com,355.58,Dumbbell Set,67.48,5.0,337.4,PayPal,2025-01-19 05:18:07,Hyderabad,Sportswear,,Delivered,5.0,,,
TXN-3570,Zachary Johnson,,1041.95,Perfume,195.82,5.0,979.1,UPI,2025-07-05 16:23:43,,Beauty,0.0,Pending,2.0,Yes,New,Yes
TXN-3571,Anthony Adams,karla66@harvey.com,1180.96,Cushion Cover,556.52,2.0,1113.04,PayPal,2025-04-03 22:43:48,Hyderabad,Home Decor,20.0,Cancelled,,Yes,New,
TXN-3572,Douglas Weaver,joseph28@yahoo.com,3445.91,Pen Set,678.45,5.0,3392.25,,2024-10-21 00:41:49,Delhi,Stationery,5.0,Cancelled,3.0,No,,
TXN-3573,Christina Gomez,daniellewalters@gmail.com,841.37,Olive Oil,770.32,1.0,770.32,Cash,2025-04-12 02:43:53,Delhi,Groceries,25.0,Pending,2.0,,Loyal,No
TXN-3574,Laura Adams,michellelee@hotmail.com,2014.62,Handbag,387.31,5.0,1936.55,,2025-10-24 01:54:38,Bangalore,Accessories,0.0,,3.0,No,Regular,
TXN-3575,Jared Green,,675.8,Vacuum Cleaner,578.33,,578.33,Cash,2024-03-15 09:09:39,,Home Appliances,,,5.0,Yes,,
TXN-3576,Gwendolyn Jackson,oshah@walker.com,494.91,Toy Car,409.59,,409.59,Debit Card,2024-01-16 14:25:24,Kolkata,Baby Products,15.0,,,Yes,,No
TXN-3577,William Wagner,michael78@yahoo.com,1763.22,Keyboard,424.27,4.0,1697.08,,2024-08-24 05:39:18,Pune,Electronics,,Delivered,,No,Regular,
TXN-3578,Kristin Smith,,2468.79,Wrist Watch,606.9,4.0,2427.6,PayPal,2024-04-20 08:24:25,Kolkata,Accessories,,Delivered,1.0,,Regular,Yes
TXN-3579,Eric Hanson,sloancarol@williams.com,1520.59,Perfume,720.82,2.0,1441.64,UPI,2025-01-23 05:43:40,Kolkata,Beauty,20.0,Cancelled,2.0,,Loyal,No
TXN-3580,Ricky Miller,ralphdavis@yahoo.com,681.16,Wall Clock,321.31,2.0,642.62,PayPal,2024-10-15 14:02:18,Chennai,Home Decor,10.0,Pending,,Yes,,
TXN-3581,Ronald Harris,michaelmercado@alvarez-singleton.net,2799.6,Curtains,678.93,4.0,2715.72,Debit Card,2024-01-12 20:08:47,Pune,Home Decor,5.0,Cancelled,4.0,Yes,New,Yes
TXN-3582,Jeffery York,,1665.59,Keyboard,547.62,3.0,1642.86,UPI,2024-06-05 09:19:08,Jaipur,Electronics,10.0,,4.0,Yes,,Yes
TXN-3583,Rebecca Johnson,stephengilbert@gmail.com,1602.27,Sunglasses,757.39,2.0,1514.78,Debit Card,2025-04-21 20:44:30,Kolkata,Accessories,25.0,Delivered,2.0,,Regular,
TXN-3584,Kaitlyn Brown,xsmith@young.net,397.09,Sunglasses,301.69,1.0,301.69,Cash,2025-01-04 11:07:35,,Accessories,20.0,,5.0,No,Regular,
TXN-3585,Hannah Martin,angela66@sosa.net,639.52,Notebook,607.23,,607.23,UPI,2024-09-15 22:36:31,Pune,Stationery,0.0,Pending,3.0,,,Yes
TXN-3586,Joanna Ramos,devonmccarthy@hotmail.com,3592.88,Keyboard,716.16,5.0,3580.8,Credit Card,2024-07-17 04:20:43,Jaipur,Electronics,,Pending,1.0,Yes,,
TXN-3587,Dr. Diana Chen,laura59@yahoo.com,1489.66,Pen Set,469.76,3.0,1409.28,Credit Card,2024-03-15 06:51:33,Kolkata,Stationery,,,3.0,Yes,New,No
TXN-3588,Elizabeth Mendez,burnettronnie@johnson-cantu.com,309.04,Olive Oil,94.94,3.0,284.82,Debit Card,2025-09-13 15:41:49,Bangalore,Groceries,25.0,Pending,4.0,No,,Yes
TXN-3589,Christopher Parker,charlesyoung@wiley.com,2650.1,Jacket,641.05,4.0,2564.2,Credit Card,2025-09-02 18:37:36,Mumbai,Fashion,20.0,Pending,,,Regular,No
TXN-3590,Daniel Nguyen,boydcynthia@yahoo.com,135.25,Coffee Maker,37.8,3.0,113.4,Cash,2025-01-02 17:01:12,,Home Appliances,5.0,,5.0,Yes,,
TXN-3591,Melanie Campbell,ncruz@hotmail.com,639.44,Office Desk,608.63,1.0,608.63,Debit Card,2024-11-13 06:53:10,,Furniture,25.0,,,Yes,New,
